Title,Link,Location,Price,Image,Fuel Type,Type,Year,Kms Covered,Brand,Exterior Color,Interior Color,Registration,Ownership,price_display
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-naraina-delhi-iid-1833947017?rank=21,Naraina,11600000.0,https://apollo.olx.in:443/v1/files/dscbx59wg1pf-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,1.0,BMW,,,,,"₹1,16,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-dwarka-delhi-iid-1805982160?rank=22,Dwarka,9150000.0,https://apollo.olx.in:443/v1/files/76819heu27bn2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,12000.0,BMW,,,,,"₹91,50,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-saket-delhi-iid-1831860034?rank=0,Saket,9095000.0,https://apollo.olx.in:443/v1/files/zzeidvv70z1d2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,8000.0,BMW,,,,,"₹90,95,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-greater-kailash-1-delhi-iid-1836189867?rank=5,Greater Kailash 1,8995000.0,https://apollo.olx.in:443/v1/files/oxoj1hmikkv51-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,500.0,BMW,,,,,"₹89,95,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-ashok-vihar-delhi-iid-1836189533?rank=6,Ashok Vihar,9000000.0,https://apollo.olx.in:443/v1/files/vqhfybpoqfhr2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,500.0,BMW,,,,,"₹90,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-greater-kailash-3-delhi-iid-1836548430?rank=17,Greater Kailash 3,9250000.0,https://apollo.olx.in:443/v1/files/wx7c67nc0nc23-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,14000.0,BMW,,,,,"₹92,50,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-ashok-vihar-delhi-iid-1836548892?rank=18,Ashok Vihar,9500000.0,https://apollo.olx.in:443/v1/files/eted00ufxpzf-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,32000.0,BMW,,,,,"₹95,00,000"
BMW M2,https://www.olx.in/item/cars-c84-used-bmw-m2-in-vasant-kunj-delhi-iid-1818924084?rank=20,Vasant Kunj,9900000.0,https://apollo.olx.in:443/v1/files/z5mni7ouxhyh2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,2500.0,BMW,,,,,"₹99,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-dlf-city-gurgaon-iid-1836244025?rank=39,DLF City,8600000.0,https://apollo.olx.in:443/v1/files/o6rw2z039po02-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,24000.0,BMW,,,,,"₹86,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-south-extension-part-1-delhi-iid-1834583519?rank=1,South Extension Part 1,9000000.0,https://apollo.olx.in:443/v1/files/476wn16acxs1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,13000.0,BMW,,,,,"₹90,00,000"
BMW X5 M,https://www.olx.in/item/cars-c84-used-bmw-x5-m-in-vasant-vihar-delhi-iid-1836320422?rank=0,Vasant Vihar,9200000.0,https://apollo.olx.in:443/v1/files/bsc2oczjfd2b-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,8700.0,BMW,,,,,"₹92,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-ambience-island-gurgaon-iid-1837061217?rank=2,Ambience Island,9100000.0,https://apollo.olx.in:443/v1/files/4t4mgomq9fj71-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,329.0,BMW,,,,,"₹91,00,000"
BMW M2,https://www.olx.in/item/cars-c84-used-bmw-m2-in-ambience-island-gurgaon-iid-1825243896?rank=6,Ambience Island,10500000.0,https://apollo.olx.in:443/v1/files/rdts59jem5ls3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,8000.0,BMW,,,,,"₹1,05,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-ambience-island-gurgaon-iid-1835033212?rank=10,Ambience Island,9000000.0,https://apollo.olx.in:443/v1/files/qeu5l8z40a9r3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,12000.0,BMW,,,,,"₹90,00,000"
BMW X3 M40i,https://www.olx.in/item/cars-c84-used-bmw-x3-m40i-in-ambience-island-gurgaon-iid-1835782439?rank=11,Ambience Island,8500000.0,https://apollo.olx.in:443/v1/files/0y5q774s1u5k3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2021.0,27000.0,BMW,,,,,"₹85,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-saket-delhi-iid-1836682062?rank=13,Saket,9100000.0,https://apollo.olx.in:443/v1/files/xtkrdaw56mvf-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,3150.0,BMW,,,,,"₹91,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-ambience-island-gurgaon-iid-1836698738?rank=14,Ambience Island,8900000.0,https://apollo.olx.in:443/v1/files/enkp60o732qh3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,4000.0,BMW,,,,,"₹89,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-rajokri-delhi-iid-1805219828?rank=31,Rajokri,9150000.0,https://apollo.olx.in:443/v1/files/91ajk93l1u7y-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,11000.0,BMW,,,,,"₹91,50,000"
BMW M2,https://www.olx.in/item/cars-c84-used-bmw-m2-in-dlf-city-phase-2-gurgaon-iid-1832854955?rank=6,DLF City Phase 2,10500000.0,https://apollo.olx.in:443/v1/files/didpg54492x9-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,8800.0,BMW,,,,,"₹1,05,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-saket-delhi-iid-1833858372?rank=6,Saket,9100000.0,https://apollo.olx.in:443/v1/files/nm7oift2tdqj2-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,7600.0,BMW,,,,,"₹91,00,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-saket-delhi-iid-1836798329?rank=16,Saket,9200000.0,https://apollo.olx.in:443/v1/files/lw1q2vioy7ky-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,39387.0,BMW,,,,,"₹92,00,000"
BMW IX,https://www.olx.in/item/cars-c84-used-bmw-ix-in-saket-delhi-iid-1834036990?rank=29,Saket,8900000.0,https://apollo.olx.in:443/v1/files/v8duzswtim433-IN/image;s=150x0;q=50;f=webp;,Electric,Automatic,2024.0,19864.0,BMW,,,,,"₹89,00,000"
BMW IX,https://www.olx.in/item/cars-c84-used-bmw-ix-in-saket-delhi-iid-1834036444?rank=30,Saket,9200000.0,https://apollo.olx.in:443/v1/files/6s7f0oa52hgc2-IN/image;s=150x0;q=50;f=webp;,Electric,Automatic,2024.0,4002.0,BMW,,,,,"₹92,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-mg-road-gurgaon-iid-1833830690?rank=3,MG Road,9100000.0,https://apollo.olx.in:443/v1/files/qzbshxbk3sf72-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,7600.0,BMW,,,,,"₹91,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-dlf-city-gurgaon-iid-1836244025?rank=5,DLF City,8600000.0,https://apollo.olx.in:443/v1/files/o6rw2z039po02-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,24000.0,BMW,,,,,"₹86,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-ashok-vihar-delhi-iid-1832139683?rank=27,Ashok Vihar,8100000.0,https://apollo.olx.in:443/v1/files/auzcep49i50f1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,51000.0,BMW,,,,,"₹81,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-vasant-kunj-delhi-iid-1835271736?rank=13,Vasant Kunj,8750000.0,https://apollo.olx.in:443/v1/files/y0ejnfljfuuy1-IN/image;s=150x0;q=50;f=webp;,,,2024.0,4000.0,BMW,,,,,"₹87,50,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-vasant-kunj-delhi-iid-1835271485?rank=14,Vasant Kunj,9200000.0,https://apollo.olx.in:443/v1/files/rafwh1lncv5b2-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,8900.0,BMW,,,,,"₹92,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-ashok-vihar-delhi-iid-1805219613?rank=25,Ashok Vihar,9150000.0,https://apollo.olx.in:443/v1/files/6qnmdns8bzjy2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,10000.0,BMW,,,,,"₹91,50,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-saket-delhi-iid-1836005233?rank=31,Saket,11000000.0,https://apollo.olx.in:443/v1/files/iku2lqmrowxq2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,24023.0,BMW,,,,,"₹1,10,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-vasant-kunj-delhi-iid-1805191319?rank=37,Vasant Kunj,9150000.0,https://apollo.olx.in:443/v1/files/0mnq0xr4wh3o3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,13000.0,BMW,,,,,"₹91,50,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-aero-city-delhi-iid-1825359736?rank=13,Aero City,8800000.0,https://apollo.olx.in:443/v1/files/ezp28vviyv7a3-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2022.0,44000.0,BMW,,,,,"₹88,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-ambience-island-gurgaon-iid-1837061217?rank=1,Ambience Island,9100000.0,https://apollo.olx.in:443/v1/files/4t4mgomq9fj71-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,329.0,BMW,,,,,"₹91,00,000"
BMW X5 M,https://www.olx.in/item/cars-c84-used-bmw-x5-m-in-vasant-vihar-delhi-iid-1836320422?rank=16,Vasant Vihar,9200000.0,https://apollo.olx.in:443/v1/files/bsc2oczjfd2b-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,8700.0,BMW,,,,,"₹92,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-saket-delhi-iid-1831860034?rank=21,Saket,9095000.0,https://apollo.olx.in:443/v1/files/zzeidvv70z1d2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,8000.0,BMW,,,,,"₹90,95,000"
BMW M2,https://www.olx.in/item/cars-c84-used-bmw-m2-in-new-moti-bagh-delhi-iid-1835368582?rank=21,New Moti Bagh,10100000.0,https://apollo.olx.in:443/v1/files/62owu6gq3tzc-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,8900.0,BMW,,,,,"₹1,01,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-south-extension-part-1-delhi-iid-1834583519?rank=38,South Extension Part 1,9000000.0,https://apollo.olx.in:443/v1/files/476wn16acxs1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,13000.0,BMW,,,,,"₹90,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-mg-road-gurgaon-iid-1833475692?rank=8,MG Road,8999000.0,https://apollo.olx.in:443/v1/files/54x8wljvxbsf3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,42000.0,BMW,,,,,"₹89,99,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-safdarjung-delhi-iid-1832963350?rank=16,Safdarjung,9500000.0,https://apollo.olx.in:443/v1/files/65g585f2d50x1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,11000.0,BMW,,,,,"₹95,00,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-vasant-kunj-delhi-iid-1823864211?rank=21,Vasant Kunj,11500000.0,https://apollo.olx.in:443/v1/files/jyq26yq063481-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,7000.0,BMW,,,,,"₹1,15,00,000"
BMW M2,https://www.olx.in/item/cars-c84-used-bmw-m2-in-vasant-kunj-delhi-iid-1818924084?rank=30,Vasant Kunj,9900000.0,https://apollo.olx.in:443/v1/files/z5mni7ouxhyh2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,2500.0,BMW,,,,,"₹99,00,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-vasant-vihar-delhi-iid-1803078130?rank=4,Vasant Vihar,12900000.0,https://apollo.olx.in:443/v1/files/6mtyltnexv3d2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,7200.0,BMW,,,,,"₹1,29,00,000"
BMW 7 Series,https://www.olx.in/item/cars-c84-used-bmw-7-series-in-sector-31-faridabad-iid-1836902266?rank=23,Sector 31,8850000.0,https://apollo.olx.in:443/v1/files/imyrpeokdj9e-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2022.0,30000.0,BMW,,,,,"₹88,50,000"
BMW M2,https://www.olx.in/item/cars-c84-used-bmw-m2-in-noida-extension-noida-iid-1831881514?rank=32,Noida Extension,9899000.0,https://apollo.olx.in:443/v1/files/1fhufpzpfucm2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,2500.0,BMW,,,,,"₹98,99,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-noida-extension-noida-iid-1837086956?rank=34,Noida Extension,9200000.0,https://apollo.olx.in:443/v1/files/pc0jemq2cahv2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,39387.0,BMW,,,,,"₹92,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-new-gurgaon-gurgaon-iid-1836091587?rank=0,New Gurgaon,8975000.0,https://apollo.olx.in:443/v1/files/6us11y2yyf852-IN/image;s=150x0;q=50;f=webp;,Petrol,,2023.0,8700.0,BMW,,,,,"₹89,75,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-imt-rohtak-rohtak-iid-1836178629?rank=3,IMT Rohtak,11000000.0,https://apollo.olx.in:443/v1/files/tgz3v59idfz63-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,24023.0,BMW,,,,,"₹1,10,00,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-faridabad-new-township-faridabad-iid-1836178310?rank=4,Faridabad (New Township),11000000.0,https://apollo.olx.in:443/v1/files/cm7czifba50l2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,24023.0,BMW,,,,,"₹1,10,00,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-imt-rohtak-rohtak-iid-1837076471?rank=12,IMT Rohtak,9200000.0,https://apollo.olx.in:443/v1/files/usnse8lgruju1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,39387.0,BMW,,,,,"₹92,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-sector-15-noida-iid-1836362699?rank=16,Sector 15,9250000.0,https://apollo.olx.in:443/v1/files/nzy8zvzm4f3k-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,14000.0,BMW,,,,,"₹92,50,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-faridabad-new-township-faridabad-iid-1837076058?rank=19,Faridabad (New Township),9200000.0,https://apollo.olx.in:443/v1/files/xuieklsa5as6-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2023.0,39387.0,BMW,,,,,"₹92,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-ghaziabad-uttar-pradesh-iid-1836697935?rank=23,Ghaziabad,9100000.0,https://apollo.olx.in:443/v1/files/iyfut79ziha63-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,3150.0,BMW,,,,,"₹91,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-sector-45-noida-iid-1833834270?rank=28,Sector 45,9100000.0,https://apollo.olx.in:443/v1/files/xx0kxn7cdkvf-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,7600.0,BMW,,,,,"₹91,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-golf-course-road-gurgaon-iid-1833736697?rank=38,Golf Course Road,9198000.0,https://apollo.olx.in:443/v1/files/bxkojfrgc7tu3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,7600.0,BMW,,,,,"₹91,98,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-new-friends-colony-delhi-iid-1836244044?rank=4,New Friends Colony,8600000.0,https://apollo.olx.in:443/v1/files/cao8lqwl6vuz-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,24000.0,BMW,,,,,"₹86,00,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-anand-vihar-delhi-iid-1835739161?rank=5,Anand Vihar,9600000.0,https://apollo.olx.in:443/v1/files/g9x9rdkv5dkb3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,54000.0,BMW,,,,,"₹96,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-sector-15a-noida-iid-1837000254?rank=25,Sector 15A,8600000.0,https://apollo.olx.in:443/v1/files/hy4bzteo7meh1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,24000.0,BMW,,,,,"₹86,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-noida-extension-noida-iid-1836375122?rank=29,Noida Extension,9000000.0,https://apollo.olx.in:443/v1/files/r72vv6z1zzkg1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,13000.0,BMW,,,,,"₹90,00,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-golf-course-road-gurgaon-iid-1836800924?rank=32,Golf Course Road,9200000.0,https://apollo.olx.in:443/v1/files/2coui60omqva3-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,39387.0,BMW,,,,,"₹92,00,000"
BMW IX,https://www.olx.in/item/cars-c84-used-bmw-ix-in-golf-course-road-gurgaon-iid-1834577647?rank=11,Golf Course Road,9200000.0,https://apollo.olx.in:443/v1/files/3na79uo02x103-IN/image;s=150x0;q=50;f=webp;,Electric,Automatic,2024.0,4002.0,BMW,,,,,"₹92,00,000"
BMW IX,https://www.olx.in/item/cars-c84-used-bmw-ix-in-golf-course-road-gurgaon-iid-1834576671?rank=16,Golf Course Road,8900000.0,https://apollo.olx.in:443/v1/files/gpk72cu27wpl2-IN/image;s=150x0;q=50;f=webp;,Electric,Automatic,2024.0,19864.0,BMW,,,,,"₹89,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-sector-44-noida-iid-1836060277?rank=19,Sector 44,9250000.0,https://apollo.olx.in:443/v1/files/2dnfb3ogb1hr1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,14000.0,BMW,,,,,"₹92,50,000"
BMW M2,https://www.olx.in/item/cars-c84-used-bmw-m2-in-sector-4-gurgaon-gurgaon-iid-1831878767?rank=20,Sector 4 Gurgaon,9899000.0,https://apollo.olx.in:443/v1/files/k124zsz5a09l3-IN/image;s=150x0;q=50;f=webp;,Petrol,Manual,2024.0,25000.0,BMW,,,,,"₹98,99,000"
BMW IX,https://www.olx.in/item/cars-c84-used-bmw-ix-in-ghaziabad-uttar-pradesh-iid-1834938729?rank=34,Ghaziabad,8900000.0,https://apollo.olx.in:443/v1/files/uddk3q4195e82-IN/image;s=150x0;q=50;f=webp;,Electric,Automatic,2024.0,19864.0,BMW,,,,,"₹89,00,000"
BMW IX,https://www.olx.in/item/cars-c84-used-bmw-ix-in-ghaziabad-uttar-pradesh-iid-1834938315?rank=35,Ghaziabad,9200000.0,https://apollo.olx.in:443/v1/files/t2gbxn0kzkln1-IN/image;s=150x0;q=50;f=webp;,Electric,Automatic,2024.0,4002.0,BMW,,,,,"₹92,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-noida-extension-noida-iid-1825557564?rank=2,Noida Extension,9475000.0,https://apollo.olx.in:443/v1/files/12ongk41r39d2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2025.0,3000.0,BMW,,,,,"₹94,75,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-sector-37-faridabad-iid-1834174603?rank=12,Sector 37,9700000.0,https://apollo.olx.in:443/v1/files/klaiuhkmmc823-IN/image;s=150x0;q=50;f=webp;,Petrol,,2025.0,3300.0,BMW,,,,,"₹97,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-sector-71-noida-iid-1834173278?rank=15,Sector 71,9700000.0,https://apollo.olx.in:443/v1/files/ccatahjinx8b2-IN/image;s=150x0;q=50;f=webp;,Petrol,,2025.0,3300.0,BMW,,,,,"₹97,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-sector-31-noida-iid-1834728173?rank=16,Sector 31,8900000.0,https://apollo.olx.in:443/v1/files/lu77rg241sk92-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,2000.0,BMW,,,,,"₹89,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-sector-37-gurgaon-iid-1835269476?rank=19,Sector 37,8750000.0,https://apollo.olx.in:443/v1/files/x19tw5k7o24g3-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,4000.0,BMW,,,,,"₹87,50,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-delhi-gate-ghaziabad-iid-1835483902?rank=21,Delhi Gate,9500000.0,https://apollo.olx.in:443/v1/files/krz6uwvshrrh2-IN/image;s=150x0;q=50;f=webp;,Diesel,Automatic,2022.0,7000.0,BMW,,,,,"₹95,00,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-sector-37-gurgaon-iid-1835269158?rank=23,Sector 37,9200000.0,https://apollo.olx.in:443/v1/files/umjw1kg4c136-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,8900.0,BMW,,,,,"₹92,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-faridabad-new-township-faridabad-iid-1836724147?rank=29,Faridabad (New Township),9100000.0,https://apollo.olx.in:443/v1/files/4h3mph89aru1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,3150.0,BMW,,,,,"₹91,00,000"
BMW IX,https://www.olx.in/item/cars-c84-used-bmw-ix-in-faridabad-new-township-faridabad-iid-1835253627?rank=31,Faridabad (New Township),9200000.0,https://apollo.olx.in:443/v1/files/15xeo57pko7n1-IN/image;s=150x0;q=50;f=webp;,Electric,Automatic,2024.0,4002.0,BMW,,,,,"₹92,00,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-ghaziabad-uttar-pradesh-iid-1836005406?rank=33,Ghaziabad,11000000.0,https://apollo.olx.in:443/v1/files/u3v26mk7tfut-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,24023.0,BMW,,,,,"₹1,10,00,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-golf-course-road-gurgaon-iid-1836005068?rank=34,Golf Course Road,11000000.0,https://apollo.olx.in:443/v1/files/pkut6zgz4rni2-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,24023.0,BMW,,,,,"₹1,10,00,000"
BMW IX,https://www.olx.in/item/cars-c84-used-bmw-ix-in-faridabad-new-township-faridabad-iid-1835252816?rank=35,Faridabad (New Township),8900000.0,https://apollo.olx.in:443/v1/files/qw33udvwr471-IN/image;s=150x0;q=50;f=webp;,Electric,Automatic,2024.0,19864.0,BMW,,,,,"₹89,00,000"
BMW X7,https://www.olx.in/item/cars-c84-used-bmw-x7-in-noida-extension-noida-iid-1833865137?rank=0,Noida Extension,11500000.0,https://apollo.olx.in:443/v1/files/vsm2db19qsbm1-IN/image;s=150x0;q=50;f=webp;,Petrol,Automatic,2024.0,10000.0,BMW,,,,,"₹1,15,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-sector-37-faridabad-iid-1835361537?rank=26,Sector 37,8750000.0,https://apollo.olx.in:443/v1/files/99os3l658ajk1-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,4000.0,BMW,,,,,"₹87,50,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-sector-37-faridabad-iid-1835361407?rank=27,Sector 37,9200000.0,https://apollo.olx.in:443/v1/files/s3pgwn2o94vz1-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,8900.0,BMW,,,,,"₹92,00,000"
BMW Z4,https://www.olx.in/item/cars-c84-used-bmw-z4-in-sector-18-noida-iid-1835347090?rank=30,Sector 18,8750000.0,https://apollo.olx.in:443/v1/files/j9xz2yzqxyuz2-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,4000.0,BMW,,,,,"₹87,50,000"
BMW X5,https://www.olx.in/item/cars-c84-used-bmw-x5-in-sector-18-noida-iid-1835346904?rank=31,Sector 18,9200000.0,https://apollo.olx.in:443/v1/files/jdd3xunstu432-IN/image;s=150x0;q=50;f=webp;,Petrol,,2024.0,8900.0,BMW,,,,,"₹92,00,000"
2022/23 LAND ROVER DEFENDER 2.0 HSE 110,https://fusioncars.in/cars/2025-range-rover-velar-dyn-hse/,,9800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Petrol,,2023.0,34000.0,,,,,,"₹98,00,000"
2015/16 LAMBORGHINI HURACAN COUPE LP 610-4,https://fusioncars.in/cars/2015-16-lamborghini-huracan-coupe-lp-610-4-2/,,23800000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Petrol,,2016.0,18000.0,,,,,,"₹2,38,00,000"
2022/23 MINI COOPER SE 3 DOOR,https://fusioncars.in/cars/2017-18-mini-cooper-s-clubman/,,3400000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Electric,,2023.0,5000.0,,,,,,"₹34,00,000"
2024/25 TOYOTA LAND CRUISER 300,https://fusioncars.in/cars/2023-toyota-fortune4-legender-42-auto/,,23500000.0,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0naHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmcnIHZpZXdCb3g9JzAgMCAwIDAnPjwvc3ZnPg==",Petrol,,2025.0,7000.0,,,,,,"₹2,35,00,000"
